Data,potencia
2019-01-04 05:40:00,49.78416666666666
2019-01-04 05:50:00,51.23750000000002
2019-01-04 06:00:00,46.51533333333334
2019-01-04 06:10:00,49.08683333333333
2019-01-04 06:20:00,53.26883333333334
2019-01-04 06:30:00,49.495500000000014
2019-01-04 06:40:00,45.7815
2019-01-04 06:50:00,53.55633333333335
2019-01-04 07:00:00,48.96933333333333
2019-01-04 07:10:00,45.987999999999985
2019-01-04 07:20:00,48.826666666666675
2019-01-04 07:30:00,48.0405
2019-01-04 07:40:00,42.42400000000001
2019-01-04 07:50:00,42.50450000000001
2019-01-04 08:00:00,45.86733333333333
2019-01-04 08:10:00,45.5615
2019-01-04 08:20:00,43.89133333333333
2019-01-04 08:30:00,44.895500000000006
2019-01-04 08:40:00,44.649499999999996
2019-01-04 08:50:00,46.139999999999986
2019-01-04 09:00:00,47.76649999999999
2019-01-04 09:10:00,38.085166666666666
2019-01-04 09:20:00,42.99400000000001
2019-01-04 09:30:00,45.15833333333334
2019-01-04 09:40:00,43.129499999999986
2019-01-04 09:50:00,45.30166666666666
2019-01-04 10:00:00,42.37566666666665
2019-01-04 10:10:00,44.49800000000002
2019-01-04 10:20:00,44.53800000000001
2019-01-04 10:30:00,46.387666666666675
2019-01-04 10:40:00,43.678833333333344
2019-01-04 10:50:00,39.64383333333333
2019-01-04 11:00:00,43.45700000000002
2019-01-04 11:10:00,43.58183333333332
2019-01-04 11:20:00,42.42883333333335
2019-01-04 11:30:00,45.80766666666668
2019-01-04 11:40:00,43.364000000000004
2019-01-04 11:50:00,39.63116666666667
2019-01-04 12:00:00,45.15983333333332
2019-01-04 12:10:00,42.912499999999994
2019-01-04 12:20:00,43.931666666666665
2019-01-04 12:30:00,42.496833333333335
2019-01-04 12:40:00,38.77983333333334
2019-01-04 12:50:00,42.268
2019-01-04 13:00:00,45.937999999999995
2019-01-04 13:10:00,41.78466666666667
2019-01-04 13:20:00,39.17816666666667
2019-01-04 13:30:00,42.305333333333344
2019-01-04 13:40:00,43.86916666666666
2019-01-04 13:50:00,39.072666666666684
2019-01-04 14:00:00,39.35
2019-01-04 14:10:00,41.86966666666667
2019-01-04 14:20:00,37.57333333333334
2019-01-04 14:30:00,40.38033333333335
2019-01-04 14:40:00,34.411833333333334
2019-01-04 14:50:00,33.784499999999994
2019-01-04 15:00:00,35.67749999999999
2019-01-04 15:10:00,29.26666666666667
2019-01-04 15:20:00,30.0875
2019-01-04 15:30:00,27.460333333333338
2019-01-04 15:40:00,57.227666666666664
2019-01-04 15:50:00,72.53533333333334
2019-01-04 16:00:00,73.44666666666669
2019-01-04 16:10:00,71.24333333333335
2019-01-04 16:20:00,65.57766666666666
2019-01-04 16:30:00,60.940000000000026
2019-01-04 16:40:00,66.69183333333336
2019-01-04 16:50:00,70.25750000000001
2019-01-04 17:00:00,67.10733333333336
2019-01-04 17:10:00,76.97916666666669
2019-01-04 17:20:00,81.75116666666666
2019-01-04 17:30:00,85.81850000000003
2019-01-04 17:40:00,84.86666666666663
2019-01-04 17:50:00,91.42266666666666
2019-01-04 18:00:00,90.89
2019-01-04 18:10:00,91.79516666666667
2019-01-04 18:20:00,88.16333333333336
2019-01-04 18:30:00,87.46983333333338
2019-01-04 18:40:00,85.573
2019-01-04 18:50:00,90.78850000000004
2019-01-04 19:00:00,87.78083333333333
2019-01-04 19:10:00,88.80133333333332
2019-01-04 19:20:00,88.21449999999997
2019-01-04 19:30:00,87.87000000000002
2019-01-04 19:40:00,85.84149999999998
2019-01-04 19:50:00,72.81816666666667
2019-01-04 20:00:00,65.60616666666665
2019-01-04 20:10:00,71.63966666666667
2019-01-04 20:20:00,59.825666666666656
2019-01-04 20:30:00,31.86650000000001
2019-01-04 20:40:00,36.7195
2019-01-04 20:50:00,33.90016666666666
2019-01-04 21:00:00,36.900999999999996
2019-01-04 21:10:00,35.22833333333333
2019-01-04 21:20:00,38.94333333333332
2019-01-04 21:30:00,42.931
2019-01-04 21:40:00,32.870333333333335
2019-01-04 21:50:00,47.05866666666668
2019-01-04 22:00:00,39.31433333333332
2019-01-04 22:10:00,43.74833333333332
2019-01-04 22:20:00,37.34766666666666
2019-01-04 22:30:00,57.91783333333334
2019-01-04 22:40:00,41.08699999999999
2019-01-04 22:50:00,44.15633333333332
2019-01-04 23:00:00,44.15233333333334
2019-01-04 23:10:00,44.95050000000001
2019-01-04 23:20:00,59.416500000000006
2019-01-04 23:30:00,35.66616666666666
2019-01-04 23:40:00,51.41433333333334
2019-01-04 23:50:00,48.01750000000003
2019-01-05 00:00:00,42.39633333333334
2019-01-05 00:10:00,60.17533333333334
2019-01-05 00:20:00,61.10483333333332
2019-01-05 00:30:00,37.66333333333333
2019-01-05 00:40:00,45.77283333333333
2019-01-05 00:50:00,59.84066666666664
2019-01-05 01:00:00,43.12149999999999
2019-01-05 01:10:00,47.537
2019-01-05 01:20:00,39.00883333333334
2019-01-05 01:30:00,45.13149999999999
2019-01-05 01:40:00,54.276833333333336
2019-01-05 01:50:00,43.331999999999994
2019-01-05 02:00:00,54.461666666666666
2019-01-05 02:10:00,58.163
2019-01-05 02:20:00,48.585666666666654
2019-01-05 02:30:00,52.265
2019-01-05 02:40:00,52.88783333333333
2019-01-05 02:50:00,58.00483333333331
2019-01-05 03:00:00,47.362500000000004
2019-01-05 03:10:00,52.676166666666646
2019-01-05 03:20:00,55.971499999999985
2019-01-05 03:30:00,49.484500000000004
2019-01-05 03:40:00,57.14333333333333
2019-01-05 03:50:00,53.10116666666667
2019-01-05 04:00:00,46.77483333333335
2019-01-05 04:10:00,55.38249999999998
2019-01-05 04:20:00,58.07816666666667
2019-01-05 04:30:00,45.33766666666667
2019-01-05 04:40:00,55.840333333333334
2019-01-05 04:50:00,56.35466666666667
2019-01-05 05:00:00,45.90116666666665
2019-01-05 05:10:00,52.92499999999999
2019-01-05 05:20:00,53.98449999999998
2019-01-05 05:30:00,51.45683333333333
2019-01-05 05:40:00,48.782666666666685
2019-01-05 05:50:00,55.17116666666666
2019-01-05 06:00:00,51.15849999999999
2019-01-05 06:10:00,49.897666666666666
2019-01-05 06:20:00,51.05850000000002
2019-01-05 06:30:00,53.58433333333332
2019-01-05 06:40:00,52.278499999999994
2019-01-05 06:50:00,45.83483333333332
2019-01-05 07:00:00,52.54683333333334
2019-01-05 07:10:00,53.39866666666665
2019-01-05 07:20:00,47.60249999999998
2019-01-05 07:30:00,51.971166666666676
2019-01-05 07:40:00,51.0185
2019-01-05 07:50:00,44.85216666666667
2019-01-05 08:00:00,51.24366666666667
2019-01-05 08:10:00,53.693166666666656
2019-01-05 08:20:00,45.242333333333335
2019-01-05 08:30:00,52.54050000000002
2019-01-05 08:40:00,48.919666666666686
2019-01-05 08:50:00,49.811499999999995
2019-01-05 09:00:00,52.68083333333335
2019-01-05 09:10:00,47.57166666666667
2019-01-05 09:20:00,49.496833333333335
2019-01-05 09:30:00,48.92816666666667
2019-01-05 09:40:00,48.54133333333333
2019-01-05 09:50:00,48.37733333333333
2019-01-05 10:00:00,52.147500000000015
2019-01-05 10:10:00,49.8175
2019-01-05 10:20:00,49.635999999999996
2019-01-05 10:30:00,51.07233333333334
2019-01-05 10:40:00,50.70350000000001
2019-01-05 10:50:00,49.51750000000002
2019-01-05 11:00:00,47.07949999999999
2019-01-05 11:10:00,51.25083333333335
2019-01-05 11:20:00,49.40316666666667
2019-01-05 11:30:00,47.650999999999996
2019-01-05 11:40:00,50.89199999999998
2019-01-05 11:50:00,52.561666666666646
2019-01-05 12:00:00,46.932166666666646
2019-01-05 12:10:00,46.03616666666665
2019-01-05 12:20:00,49.9185
2019-01-05 12:30:00,48.55450000000001
2019-01-05 12:40:00,49.30383333333332
2019-01-05 12:50:00,46.96116666666667
2019-01-05 13:00:00,47.698333333333316
2019-01-05 13:10:00,50.160833333333336
2019-01-05 13:20:00,50.979000000000006
2019-01-05 13:30:00,46.05200000000001
2019-01-05 13:40:00,44.351
2019-01-05 13:50:00,37.79633333333333
2019-01-05 14:00:00,34.46283333333334
2019-01-05 14:10:00,34.76966666666667
2019-01-05 14:20:00,34.807166666666674
2019-01-05 14:30:00,30.50533333333334
2019-01-05 14:40:00,29.830499999999994
2019-01-05 14:50:00,31.55583333333333
2019-01-05 15:00:00,33.364000000000004
2019-01-05 15:10:00,33.01566666666666
2019-01-05 15:20:00,33.72350000000001
2019-01-05 15:30:00,28.36166666666667
2019-01-05 15:40:00,33.34166666666666
2019-01-05 15:50:00,32.99583333333333
2019-01-05 16:00:00,31.073333333333327
2019-01-05 16:10:00,30.200333333333333
2019-01-05 16:20:00,27.929833333333328
